ZONE I=5, J=5
0.25 0.15 1 -1.06876e-10 9 1 0 0 
0.275 0.15 1 -9.31699e-11 8.7 1 0 0 
0.3 0.15 1 -8.24786e-11 8.4 1 0 0 
0.2 0.175 1 -1.92289e-10 9.6 1 0 0 
0.225 0.175 1 -1.46525e-10 9.3 1 0 0 
0.25 0.175 1 -1.15037e-10 9 1 0 0 
0.275 0.175 1 -9.78169e-11 8.7 1 0 0 
0.3 0.175 1 -9.48717e-11 8.4 1 0 0 
0.2 0.2 1 -2.41267e-10 9.6 1 0 0 
0.225 0.2 1 -1.69467e-10 9.3 1 0 0 
0.25 0.2 1 -1.23199e-10 9 1 0 0 
0.275 0.2 1 -1.02469e-10 8.7 1 0 0 
0.3 0.2 1 -1.07266e-10 8.4 1 0 0 
ZONE I=5, J=5
0.3 0.1 1 -5.76854e-11 8.4 1 0 0 
0.325 0.1 1 -5.38029e-11 8.1 1 0 0 
0.35 0.1 1 -4.9179e-11 7.8 1 0 0 
0.375 0.1 1 -4.38147e-11 7.5 1 0 0 
0.4 0.1 1 -3.77203e-11 7.2 1 0 0 
0.3 0.125 1 -7.00832e-11 8.4 1 0 0 
0.325 0.125 1 -6.34511e-11 8.1 1 0 0 
0.35 0.125 1 -5.70376e-11 7.8 1 0 0 
0.375 0.125 1 -5.08463e-11 7.5 1 0 0 
0.4 0.125 1 -4.48708e-11 7.2 1 0 0 
0.3 0.15 1 -8.24786e-11 8.4 1 0 0 
0.325 0.15 1 -7.31e-11 8.1 1 0 0 
0.35 0.15 1 -6.48986e-11 7.8 1 0 0 
0.375 0.15 1 -5.78707e-11 7.5 1 0 0 
0.4 0.15 1 -5.20188e-11 7.2 1 0 0 
0.3 0.175 1 -9.48717e-11 8.4 1 0 0 
0.325 0.175 1 -8.27516e-11 8.1 1 0 0 
0.35 0.175 1 -7.27572e-11 7.8 1 0 0 
0.375 0.175 1 -6.4901e-11 7.5 1 0 0 
0.4 0.175 1 -5.91693e-11 7.2 1 0 0 
0.3 0.2 1 -1.07266e-10 8.4 1 0 0 
0.325 0.2 1 -9.24016e-11 8.1 1 0 0 
0.35 0.2 1 -8.06182e-11 7.8 1 0 0 
0.375 0.2 1 -7.19247e-11 7.5 1 0 0 
0.4 0.2 1 -6.63221e-11 7.2 1 0 0 
ZONE I=5, J=5
0.4 0.1 1 -3.77227e-11 7.2 1 0 0 
0.425 0.1 1 -3.39724e-11 6.9 1 0 0 
0.45 0.1 1 -3.05403e-11 6.6 1 0 0 
0.475 0.1 1 -2.74204e-11 6.3 1 0 0 
0.5 0.1 1 -2.46085e-11 6 1 0 0 
0.4 0.125 1 -4.48708e-11 7.2 1 0 0 
0.425 0.125 1 -4.04056e-11 6.9 1 0 0 
0.45 0.125 1 -3.63656e-11 6.6 1 0 0 
0.475 0.125 1 -3.27471e-11 6.3 1 0 0 
0.5 0.125 1 -2.95538e-11 6 1 0 0 
0.4 0.15 1 -5.20188e-11 7.2 1 0 0 
0.425 0.15 1 -4.68388e-11 6.9 1 0 0 
0.45 0.15 1 -4.21932e-11 6.6 1 0 0 
0.475 0.15 1 -3.80786e-11 6.3 1 0 0 
0.5 0.15 1 -3.44992e-11 6 1 0 0 
0.4 0.175 1 -5.91693e-11 7.2 1 0 0 
0.425 0.175 1 -5.32716e-11 6.9 1 0 0 
0.45 0.175 1 -4.80185e-11 6.6 1 0 0 
0.475 0.175 1 -4.34106e-11 6.3 1 0 0 
0.5 0.175 1 -3.94446e-11 6 1 0 0 
0.4 0.2 1 -6.63221e-11 7.2 1 0 0 
0.425 0.2 1 -5.97022e-11 6.9 1 0 0 
0.45 0.2 1 -5.38449e-11 6.6 1 0 0 
0.475 0.2 1 -4.87432e-11 6.3 1 0 0 
0.5 0.2 1 -4.43923e-11 6 1 0 0 
ZONE I=5, J=5
0.5 0.1 1 -2.46085e-11 6 1 0 0 
0.525 0.1 1 -2.22287e-11 5.7 1 0 0 
0.55 0.1 1 -2.00563e-11 5.4 1 0 0 
0.575 0.1 1 -1.80978e-11 5.1 1 0 0 
0.6 0.1 1 -1.63537e-11 4.8 1 0 0 
0.5 0.125 1 -2.95538e-11 6 1 0 0 
0.525 0.125 1 -2.6746e-11 5.7 1 0 0 
0.55 0.125 1 -2.41845e-11 5.4 1 0 0 
0.575 0.125 1 -2.18658e-11 5.1 1 0 0 
0.6 0.125 1 -1.9791e-11 4.8 1 0 0 
0.5 0.15 1 -3.44992e-11 6 1 0 0 
0.525 0.15 1 -3.12681e-11 5.7 1 0 0 
0.55 0.15 1 -2.83134e-11 5.4 1 0 0 
0.575 0.15 1 -2.56325e-11 5.1 1 0 0 
0.6 0.15 1 -2.3227e-11 4.8 1 0 0 
0.5 0.175 1 -3.94458e-11 6 1 0 0 
0.525 0.175 1 -3.57856e-11 5.7 1 0 0 
0.55 0.175 1 -3.2441e-11 5.4 1 0 0 
0.575 0.175 1 -2.93987e-11 5.1 1 0 0 
0.6 0.175 1 -2.66655e-11 4.8 1 0 0 
0.5 0.2 1 -4.43923e-11 6 1 0 0 
0.525 0.2 1 -4.0307e-11 5.7 1 0 0 
0.55 0.2 1 -3.65693e-11 5.4 1 0 0 
0.575 0.2 1 -3.31652e-11 5.1 1 0 0 
0.6 0.2 1 -3.01033e-11 4.8 1 0 0 
ZONE I=5, J=5
0.6 0.1 1 -1.63537e-11 4.8 1 0 0 
0.625 0.1 1 -1.47595e-11 4.5 1 0 0 
0.65 0.1 1 -1.32883e-11 4.2 1 0 0 
0.675 0.1 1 -1.19316e-11 3.9 1 0 0 
0.7 0.1 1 -1.06943e-11 3.6 1 0 0 
0.6 0.125 1 -1.9791e-11 4.8 1 0 0 
0.625 0.125 1 -1.78892e-11 4.5 1 0 0 
0.65 0.125 1 -1.61246e-11 4.2 1 0 0 
0.675 0.125 1 -1.44979e-11 3.9 1 0 0 
0.7 0.125 1 -1.30041e-11 3.6 1 0 0 
0.6 0.15 1 -2.3227e-11 4.8 1 0 0 
0.625 0.15 1 -2.10158e-11 4.5 1 0 0 
0.65 0.15 1 -1.89608e-11 4.2 1 0 0 
0.675 0.15 1 -1.70613e-11 3.9 1 0 0 
0.7 0.15 1 -1.53163e-11 3.6 1 0 0 
0.6 0.175 1 -2.66643e-11 4.8 1 0 0 
0.625 0.175 1 -2.41425e-11 4.5 1 0 0 
0.65 0.175 1 -2.17971e-11 4.2 1 0 0 
0.675 0.175 1 -1.96255e-11 3.9 1 0 0 
0.7 0.175 1 -1.76274e-11 3.6 1 0 0 
0.6 0.2 1 -3.01033e-11 4.8 1 0 0 
0.625 0.2 1 -2.7273e-11 4.5 1 0 0 
0.65 0.2 1 -2.46345e-11 4.2 1 0 0 
0.675 0.2 1 -2.21885e-11 3.9 1 0 0 
0.7 0.2 1 -1.99402e-11 3.6 1 0 0 
ZONE I=5, J=5
0.7 0.1 1 -1.06943e-11 3.6 1 0 0 
0.725 0.1 1 -9.54559e-12 3.3 1 0 0 
0.75 0.1 1 -8.46227e-12 3 1 0 0 
0.775 0.1 1 -7.44101e-12 2.7 1 0 0 
0.8 0.1 1 -6.48489e-12 2.4 1 0 0 
0.7 0.125 1 -1.30041e-11 3.6 1 0 0 
0.725 0.125 1 -1.16157e-11 3.3 1 0 0 
0.75 0.125 1 -1.03029e-11 3 1 0 0 
0.775 0.125 1 -9.06712e-12 2.7 1 0 0 
0.8 0.125 1 -7.90775e-12 2.4 1 0 0 
0.7 0.15 1 -1.53163e-11 3.6 1 0 0 
0.725 0.15 1 -1.36862e-11 3.3 1 0 0 
0.75 0.15 1 -1.21438e-11 3 1 0 0 
0.775 0.15 1 -1.06919e-11 2.7 1 0 0 
0.8 0.15 1 -9.32883e-12 2.4 1 0 0 
0.7 0.175 1 -1.76274e-11 3.6 1 0 0 
0.725 0.175 1 -1.5755e-11 3.3 1 0 0 
0.75 0.175 1 -1.39853e-11 3 1 0 0 
0.775 0.175 1 -1.23161e-11 2.7 1 0 0 
0.8 0.175 1 -1.07499e-11 2.4 1 0 0 
0.7 0.2 1 -1.99402e-11 3.6 1 0 0 
0.725 0.2 1 -1.78238e-11 3.3 1 0 0 
0.75 0.2 1 -1.58262e-11 3 1 0 0 
0.775 0.2 1 -1.39376e-11 2.7 1 0 0 
0.8 0.2 1 -1.21716e-11 2.4 1 0 0 
ZONE I=5, J=5
0.8 0.1 1 -6.4837e-12 2.4 1 0 0 
0.825 0.1 1 -5.58559e-12 2.1 1 0 0 
0.85 0.1 1 -4.70942e-12 1.8 1 0 0 
0.875 0.1 1 -3.87409e-12 1.5 1 0 0 
0.9 0.1 1 -3.06422e-12 1.2 1 0 0 
0.8 0.125 1 -7.90775e-12 2.4 1 0 0 
0.825 0.125 1 -6.80653e-12 2.1 1 0 0 
0.85 0.125 1 -5.74415e-12 1.8 1 0 0 
0.875 0.125 1 -4.72304e-12 1.5 1 0 0 
0.9 0.125 1 -3.74249e-12 1.2 1 0 0 
0.8 0.15 1 -9.32883e-12 2.4 1 0 0 
0.825 0.15 1 -8.03108e-12 2.1 1 0 0 
0.85 0.15 1 -6.77947e-12 1.8 1 0 0 
0.875 0.15 1 -5.57539e-12 1.5 1 0 0 
0.9 0.15 1 -4.41928e-12 1.2 1 0 0 
0.8 0.175 1 -1.07499e-11 2.4 1 0 0 
0.825 0.175 1 -9.25578e-12 2.1 1 0 0 
0.85 0.175 1 -7.8136e-12 1.8 1 0 0 
